Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of circadian sleep/wake cycle (GO:0042749)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	21.821419853617357	-19.649065899665775	ADA
regulation of circadian sleep/wake cycle, sleep (GO:0045187)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	21.842768461213517	-19.668289222453065	ADA
positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	21.856048085787773	-19.680246841165907	THBS1
regulation of mRNA catabolic process (GO:0061013)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	22.551147838857094	-19.6846593369186	CPEB3
bone remodeling (GO:0046849)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	22.634859011890352	-19.75772993783117	EFNA4
fatty acid derivative transport (GO:1901571)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	22.680922973149432	-19.79793868425833	ANXA1
production of molecular mediator of immune response (GO:0002440)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	9.622677630330411	-19.851533622971502	IL7R;HLA-DQB1
G-protein coupled purinergic receptor signaling pathway (GO:0035588)	2/17	0.04943809539549086362608676381569239310920238494873046875	0.1366340798912294707267989224419579841196537017822265625	0.0905079121055243629445641317943227477371692657470703125	0.269364978695681600573408331911196000874042510986328125	9.979913633867374	-19.864507877138895	P2RY6;GNAI2
mannosylation (GO:0097502)	1/18	0.320140312435401142021618170474539510905742645263671875	0.429702275934209787511264266868238337337970733642578125	0.40275540314711000267067220192984677851200103759765625	0.559308719374531637669178962823934853076934814453125	23.529938427527547	-19.874861126546676	PIGZ
icosanoid transport (GO:0071715)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	22.775332751694737	-19.880347985195822	ANXA1
metaphase plate congression (GO:0051310)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	22.80822392809842	-19.909058346518602	PSRC1
erythrocyte development (GO:0048821)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.13691874845963	-19.93315642253796	BCL6
positive regulation of alpha-beta T cell proliferation (GO:0046641)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	9.675862742414173	-19.96125423103224	PTPRC;CCR2
protein homotrimerization (GO:0070207)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	22.890764355505524	-19.98110701590974	ALOX5AP
cellular glucuronidation (GO:0052695)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	22.897988084134894	-19.987412532517034	UGDH
cAMP catabolic process (GO:0006198)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.20393728084307	-19.99350316294875	DPYSL3
mRNA transcription (GO:0009299)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	9.737574601293877	-20.088565473136526	C5AR1;FLNA
positive regulation of T-helper cell differentiation (GO:0045624)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.321468611614904	-20.099334079502434	CCL19
Rac protein signal transduction (GO:0016601)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	23.03225021748058	-20.10460853405288	AIF1
regulation of icosanoid secretion (GO:0032303)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.35866549485018	-20.113766240916434	P2RX4;CYP4A11
ribonucleoside diphosphate metabolic process (GO:0009185)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	23.069583439229987	-20.137196309954046	GUK1
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway (GO:0051482)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	9.778705257469133	-20.17341780170507	EDN1;F2R
ribonucleoside bisphosphate biosynthetic process (GO:0034030)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	23.17919107731629	-20.23287166235165	SLC26A2
cytoplasmic sequestering of transcription factor (GO:0042994)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	23.238704091939724	-20.28481994575374	NFKBIE
negative regulation of interleukin-12 production (GO:0032695)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.485369175861365	-20.386079448726345	THBS1;TLR2
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	1/14	0.259248344665779395512572591542266309261322021484375	0.382235305548801196362518339810776524245738983154296875	0.3342632321383420812566100721596740186214447021484375	0.5142159036867919308377850029501132667064666748046875	21.199971023241652	-20.388412322853224	ADIPOQ
cell volume homeostasis (GO:0006884)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.65335948882143	-20.398184739151326	SLC6A12
positive regulation of oligodendrocyte differentiation (GO:0048714)	3/12	0.00180496013123965389456093699749317238456569612026214599609375	0.01256386504575701147656818790210309089161455631256103515625	0.006800472702439453072387198773185446043498814105987548828125	0.0544199347613266437573287248596898280084133148193359375	4.661867344062902	-20.404669079443934	CXCR4;ASPA;TLR2
positive regulation of signal transduction by p53 class mediator (GO:1901798)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.66712350419856	-20.41057852686099	ANKRD1
positive regulation of DNA recombination (GO:0045911)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.676271840500952	-20.418816133033452	PTPRC
3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)	2/17	0.04943809539549086362608676381569239310920238494873046875	0.1366340798912294707267989224419579841196537017822265625	0.0905079121055243629445641317943227477371692657470703125	0.269364978695681600573408331911196000874042510986328125	10.261210337145325	-20.424414584058226	SULT1B1;SLC26A2
behavioral response to pain (GO:0048266)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.6851429714387	-20.42680413003684	THBS1
nucleoside bisphosphate biosynthetic process (GO:0033866)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	23.40653981980213	-20.43132198419289	SLC26A2
response to oxygen radical (GO:0000305)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	9.909847876940406	-20.443964339773927	NQO1;UCP2
fatty acid transmembrane transport (GO:1902001)	3/11	0.00137525385913558786769861352894395167822949588298797607421875	0.0102960672253951009136319072467813384719192981719970703125	0.00554924788764640970761821137102742795832455158233642578125	0.047635310133592338732722026861665653996169567108154296875	4.4826032064321355	-20.5123621470144	CPT2;CD36;SLC25A20
purine nucleoside bisphosphate biosynthetic process (GO:0034033)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	23.50694730679382	-20.51896662163799	SLC26A2
negative regulation of alcohol biosynthetic process (GO:1902931)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.553212904984958	-20.531890078378076	CYP27B1;GFI1
long-chain fatty-acyl-CoA biosynthetic process (GO:0035338)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	23.523636251771073	-20.533534225864493	ELOVL1
purine-containing compound salvage (GO:0043101)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	9.969868268334439	-20.56778609330197	ADA;APRT
methionine biosynthetic process (GO:0009086)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	9.984312620058992	-20.597584715363066	BHMT;GOT1
regulation of Rap GTPase activity (GO:0032317)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.895491901836856	-20.61621251973117	CXCL13
positive regulation of DNA biosynthetic process (GO:2000573)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.606800060232846	-20.647060293059305	GREM1;MYC
purine ribonucleoside bisphosphate metabolic process (GO:0034035)	2/17	0.04943809539549086362608676381569239310920238494873046875	0.1366340798912294707267989224419579841196537017822265625	0.0905079121055243629445641317943227477371692657470703125	0.269364978695681600573408331911196000874042510986328125	10.385813474954608	-20.67243075968214	SULT1B1;SLC26A2
defense response to protozoan (GO:0042832)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	10.026990217574467	-20.685628375825686	CLEC7A;IRF8
regulation of triglyceride biosynthetic process (GO:0010866)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	22.975773845268094	-20.688502279408386	C3
regulation of catecholamine metabolic process (GO:0042069)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.638248067737742	-20.714648761954162	MAOB;SNCA
establishment of endothelial barrier (GO:0061028)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.004822518299914	-20.714659114963954	ICAM1
nucleotide-sugar biosynthetic process (GO:0009226)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	10.043057985961047	-20.718776097969776	UGDH;GFPT2
respiratory burst (GO:0045730)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	10.04322301502471	-20.71911655206498	NCF2;CYBB
cytochrome complex assembly (GO:0017004)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	23.739925658350682	-20.72233096992059	COX10
multicellular organismal aging (GO:0010259)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.12547577921287	-20.823301168991215	EDN1
myeloid leukocyte mediated immunity (GO:0002444)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.168654085489383	-20.862181012335714	SPON2
purine deoxyribonucleotide metabolic process (GO:0009151)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	10.118981404039197	-20.87540571237135	GUK1;ADA
thyroid hormone metabolic process (GO:0042403)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.206720998441053	-20.896458308964522	SULT1B1
mammary gland epithelial cell differentiation (GO:0060644)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.232563963872146	-20.919728569754366	CEBPB
cGMP biosynthetic process (GO:0006182)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.295726105502	-20.976602828696926	HTR2B
hair cell differentiation (GO:0035315)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.763086763090294	-20.982953718202886	MCOLN3;GFI1
protein hydroxylation (GO:0018126)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	10.177945781468841	-20.997048914614005	EGLN3;P4HA2
mature B cell differentiation (GO:0002335)	3/12	0.00180496013123965389456093699749317238456569612026214599609375	0.01256386504575701147656818790210309089161455631256103515625	0.006800472702439453072387198773185446043498814105987548828125	0.0544199347613266437573287248596898280084133148193359375	4.799162534938685	-21.005600579476265	LGALS1;PLCL2;ADA
regulation of dopamine metabolic process (GO:0042053)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.777179543285202	-21.013242105653102	MAOB;SNCA
regulation of vesicle fusion (GO:0031338)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	24.08351739488854	-21.02224857646805	ANXA1
regulation of norepinephrine secretion (GO:0014061)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	22.500750098536447	-21.022800801778995	AGT
pteridine-containing compound biosynthetic process (GO:0042559)	2/16	0.044228552301123984225039720286076772026717662811279296875	0.12707284556785103379894508179859258234500885009765625	0.08238949810397640238779359833642956800758838653564453125	0.25233656282936045567311111881281249225139617919921875	10.211254746165192	-21.065765134570476	ATIC;MTHFD2
positive regulation of protein autophosphorylation (GO:0031954)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.40435945770741	-21.074421573338878	GREM1
regulation of smooth muscle cell apoptotic process (GO:0034391)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	22.603972912426624	-21.119243482361163	EDN1
positive regulation of muscle hypertrophy (GO:0014742)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.831691707144541	-21.13040036093604	EDN1;AGT
negative regulation of glucose transport (GO:0010829)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	22.639584433640245	-21.15251588054539	MZB1
response to thyroid hormone (GO:0097066)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	22.642705364250453	-21.15543181455858	CTSS
negative regulation of bone mineralization (GO:0030502)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.50110920987046	-21.161539747535638	GREM1
positive regulation of cardiac muscle hypertrophy (GO:0010613)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.846508046898924	-21.162243832051622	EDN1;AGT
mesenchymal to epithelial transition (GO:0060231)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	22.677350108591448	-21.187800938073117	BASP1
glucocorticoid metabolic process (GO:0008211)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.56093705145977	-21.215411640836304	SERPINA6
inner ear receptor cell differentiation (GO:0060113)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.8744698127568	-21.22233962481802	MCOLN3;GFI1
response to superoxide (GO:0000303)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.88841154671998	-21.25230338173216	NQO1;UCP2
renal system process involved in regulation of blood volume (GO:0001977)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.889815559014934	-21.255320903313162	CYP4A11;F2R
oxygen transport (GO:0015671)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.650792275384294	-21.296321647067153	MYC
glial cell migration (GO:0008347)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	22.80853939190024	-21.310373126033564	CCL2
cAMP biosynthetic process (GO:0006171)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.70360046604922	-21.343872705860665	ADM
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.938046484780445	-21.358979439561125	CD36;AGT
negative regulation of interleukin-2 production (GO:0032703)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	9.947186863827646	-21.378624061714778	TNFAIP3;CD34
regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.815592620519	-21.44471587913646	ACAA2
cellular response to sterol (GO:0036315)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	23.840325541292223	-21.466986601821986	LRP8
negative regulation of protein acetylation (GO:1901984)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.080443193645422	-21.564417077293093	SNCA
regulation of cellular amide metabolic process (GO:0034248)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	24.038923523513848	-21.645813867251576	CLU
regulation of telomere maintenance (GO:0032204)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	24.08014348582517	-21.682930322609206	MYC
positive regulation of lamellipodium organization (GO:1902745)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.3487109737224	-21.815063836952035	RAC2
positive regulation of T-helper 1 type immune response (GO:0002827)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	10.152625563825566	-21.82015560174789	CCL19;CCR2
positive regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001241)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.429756504944773	-21.890785937384283	BAX
negative regulation of DNA biosynthetic process (GO:2000279)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	10.191090152578651	-21.90282419879928	ADIPOQ;ANKRD1
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.488438768765977	-21.94561368923736	IRF8
response to UV-B (GO:0010224)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.490097829420776	-21.947163775412758	CRIP1
2-oxoglutarate metabolic process (GO:0006103)	1/16	0.290345595425015867707685401910566724836826324462890625	0.406387333189396959820527399642742238938808441162109375	0.369436223206861369394715666203410364687442779541015625	0.53509485639893206165851324840332381427288055419921875	24.39682943760338	-21.968089729179944	GOT1
positive regulation of T cell differentiation in thymus (GO:0033089)	3/10	0.00101611190160550194337696350288524627103470265865325927734375	0.0081120402760875252867744933382709859870374202728271484375	0.00444749885804203957950786474384585744701325893402099609375	0.0412772001452992587378076905224588699638843536376953125	4.570729927079466	-22.005348978065282	VNN1;IL7R;ADA
positive regulation of sterol transport (GO:0032373)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.55329458747064	-22.006209489443727	ADIPOQ
Arp2/3 complex-mediated actin nucleation (GO:0034314)	1/17	0.3054023141699115928560104293865151703357696533203125	0.417742751294531922123809408731176517903804779052734375	0.386321324675162280914975099221919663250446319580078125	0.54685569026496716471541503779008053243160247802734375	25.301690628798408	-22.08557915698734	IQGAP2
grooming behavior (GO:0007625)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.66156776571619	-22.107370803998293	APRT
regulation of thymocyte apoptotic process (GO:0070243)	2/15	0.0392392470198075216103461571037769317626953125	0.11657585820963979605924265570138231851160526275634765625	0.074512233260241311771920891260378994047641754150390625	0.236376378393364394714382115125772543251514434814453125	10.298813673130477	-22.13434499759482	ADA;BBC3
regulation of mammary gland epithelial cell proliferation (GO:0033599)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.697975302802952	-22.14138693219431	BAX
regulation of establishment of cell polarity (GO:2000114)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.755305395508945	-22.19495132954229	KIF20B
positive regulation of cholesterol transport (GO:0032376)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.7815787689671	-22.2194989510297	ADIPOQ
glandular epithelial cell development (GO:0002068)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.80965737509973	-22.245733229484095	RARB
positive regulation of epidermal cell differentiation (GO:0045606)	1/15	0.2749632802301109624210084803053177893161773681640625	0.392854661193911713912285676997271366417407989501953125	0.352087753205632625341792163453646935522556304931640625	0.5239084194631355995142030224087648093700408935546875	23.812830930435076	-22.248698331596525	CYP27B1
